2024-04-05 16:33:46,379 | WARNING | GitHub exception with repo lzwme/chatgpt-sites, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/lzwme/chatgpt-sites.git', '/Volumes/T7/data/repos/TypeScript/lzwme@chatgpt-sites'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/lzwme@chatgpt-sites'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:05:35,745 | WARNING | GitHub exception with repo mattyamonaca/layerdivider, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mattyamonaca/layerdivider.git', '/Volumes/T7/data/repos/Python/mattyamonaca@layerdivider'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/mattyamonaca@layerdivider'...\nPOST git-upload-pack (277 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:05:35,745 | WARNING | GitHub exception with repo mattyamonaca/layerdivider, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mattyamonaca/layerdivider.git', '/Volumes/T7/data/repos/Python/mattyamonaca@layerdivider'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/mattyamonaca@layerdivider'...\nPOST git-upload-pack (277 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:19:16,645 | WARNING | GitHub exception with repo opencopilotdev/opencopilot, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/opencopilotdev/opencopilot.git', '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/opencopilotdev@opencopilot'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:26:32,934 | WARNING | GitHub exception with repo madaan/self-refine, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/madaan/self-refine.git', '/Volumes/T7/data/repos/Python/madaan@self-refine'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/madaan@self-refine'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:30:41,887 | WARNING | GitHub exception with repo RaymondWang987/NVDS, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/RaymondWang987/NVDS.git', '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/RaymondWang987@NVDS'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:41:21,562 | WARNING | GitHub exception with repo badlogic/heissepreise, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/badlogic/heissepreise.git', '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:41:21,562 | WARNING | GitHub exception with repo badlogic/heissepreise, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/badlogic/heissepreise.git', '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:41:21,562 | WARNING | GitHub exception with repo badlogic/heissepreise, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/badlogic/heissepreise.git', '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:41:21,562 | WARNING | GitHub exception with repo badlogic/heissepreise, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/badlogic/heissepreise.git', '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:41:21,562 | WARNING | GitHub exception with repo badlogic/heissepreise, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/badlogic/heissepreise.git', '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:41:21,562 | WARNING | GitHub exception with repo badlogic/heissepreise, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/badlogic/heissepreise.git', '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:41:21,562 | WARNING | GitHub exception with repo badlogic/heissepreise, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/badlogic/heissepreise.git', '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 01:41:21,562 | WARNING | GitHub exception with repo badlogic/heissepreise, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/badlogic/heissepreise.git', '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/badlogic@heissepreise'...\nPOST git-upload-pack (227 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
